flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
61.139.26.122:50000-39.105.91.163:10100-17,2.0,144.0,0.0001361370086669,72.0,0.0,0.0,0.0,0.0,game
172.104.150.220:60000-61.139.26.122:2062-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,game
61.139.26.122:2062-172.104.150.220:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:50000-101.200.153.211:50031-17,2.0,142.0,0.0002040863037109,71.0,0.0,0.0,0.0,0.0,game
61.139.26.122:50000-47.108.144.175:50063-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,game
61.139.26.122:50000-47.106.126.131:50063-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,game
61.139.26.122:50000-47.100.96.193:50031-17,1.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,game
47.108.144.175:50063-61.139.26.122:50000-17,1.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,game
47.100.96.193:50031-61.139.26.122:50000-17,1.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,game
101.200.153.211:50031-61.139.26.122:50000-17,1.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,game
47.106.126.131:50063-61.139.26.122:50000-17,1.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,game
170.64.167.82:45463-61.139.26.122:8002-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,game
61.139.26.122:8002-170.64.167.82:45463-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:49986-152.136.248.226:443-6,6.0,909.0,4.097031831741333,151.5,1.0,2.0,1.0,3.0,game
152.136.248.226:443-61.139.26.122:49986-6,4.0,3475.0,4.062516927719116,868.75,1.0,4.0,0.0,0.0,game
113.240.72.111:443-61.139.26.122:37202-6,3.0,217.0,225.07065391540527,72.33333333333333,0.0,2.0,1.0,1.0,game
61.139.26.122:37202-113.240.72.111:443-6,4.0,291.0,224.99304604530332,72.75,0.0,4.0,0.0,1.0,game
113.96.19.182:443-61.139.26.122:41116-6,3.0,217.0,225.06576585769653,72.33333333333333,0.0,2.0,1.0,1.0,game
61.139.26.122:41116-113.96.19.182:443-6,4.0,291.0,225.02542090415955,72.75,0.0,4.0,0.0,1.0,game
113.240.72.111:443-61.139.26.122:37212-6,5.0,372.0,225.0466389656067,74.4,0.0,4.0,2.0,1.0,game
61.139.26.122:37212-113.240.72.111:443-6,6.0,439.0,224.93187999725345,73.16666666666667,0.0,6.0,0.0,1.0,game
118.26.252.59:443-61.139.26.122:48542-6,4.0,310.0,0.08278489112854,77.5,0.0,4.0,2.0,0.0,game
61.139.26.122:48542-118.26.252.59:443-6,6.0,439.0,234.97586488723755,73.16666666666667,0.0,6.0,0.0,1.0,game
89.248.165.43:52373-61.139.26.122:24953-6,2.0,124.0,0.3075909614562988,62.0,1.0,0.0,0.0,1.0,game
